date,open,high,low,close,volume,Name,vo_spike,VO_upperline,VO_lowerline,MS_YS1,MS_RK3,MS_RK4,MS_RK5,MS_RK6,MS_UP,MS_DOWN,MS_Oo,MS_CC,MS_COLOR
2015-09-16,56.83,57.35,56.21,57.26,6593362,SBUX,0.43,0.672757048,-0.672757048,57.02,55.68487519,0.709607286,376.2996347,318.8513614,106.2876821,6.974269073,6.974269073,106.2876821,GREEN
2015-09-17,57.32,58.1,57.04,57.28,7525349,SBUX,-0.04,0.672769803,-0.672769803,57.425,56.05200013,0.503489697,545.3934342,336.8746587,155.8562464,27.3911127,27.3911127,155.8562464,GREEN
2015-09-18,56.49,57.63,56.28,56.84,16268035,SBUX,0.35,0.673293467,-0.673293467,56.8975,56.37466675,0.376881115,277.4526124,350.0163174,210.1879514,53.68996918,53.68996918,210.1879514,GREEN
2015-09-21,57.2,57.84,56.96,57.54,6220131,SBUX,0.34,0.665564228,-0.665564228,57.47,56.72477783,0.310813449,479.5301936,415.142023,252.4168538,87.74539492,87.74539492,252.4168538,GREEN
2015-09-22,56.85,57.25,56.7,57.12,8585093,SBUX,0.27,0.665254499,-0.665254499,57.0475,56.78235189,0.258247701,205.3440245,369.2455528,284.9500084,128.5595804,128.5595804,284.9500084,GREEN
2015-09-23,57.16,57.93,57.05,57.79,6829205,SBUX,0.63,0.667993485,-0.667993485,57.64,57.01156793,0.310567022,404.6998104,406.0070997,328.3473466,169.8453382,169.8453382,328.3473466,GREEN
2015-09-24,57.38,58.54,57.17,58.37,10027330,SBUX,0.99,0.672608401,-0.672608401,58.1125,57.02354528,0.485105014,448.9562811,339.119408,341.980082,208.2135616,208.2135616,341.980082,GREEN
2015-09-25,58.92,58.96,57.74,57.99,10627026,SBUX,-0.93,0.674994965,-0.674994965,58.17,57.22903019,0.467063299,402.9303151,360.9795421,363.3224212,248.2581566,248.2581566,363.3224212,GREEN
2015-09-28,58.01,58.43,55.6201,55.77,11548114,SBUX,-2.24,0.710067799,-0.710067799,56.397525,57.52352013,0.751723636,-299.5768849,390.3051218,355.2547501,279.4987984,279.4987984,355.2547501,GREEN
2015-09-29,55.85,56.3,54.81,55.72,9392065,SBUX,-0.13,0.709865189,-0.709865189,55.6375,57.73901342,1.123851391,-373.9842177,394.5135196,357.1630141,307.440006,307.440006,357.1630141,GREEN
2015-09-30,56.4,56.9,55.61,56.84,9799610,SBUX,0.44,0.710846526,-0.710846526,56.5475,57.29185061,1.121054328,-132.7947438,163.1500514,368.2103833,323.3782541,323.3782541,368.2103833,GREEN
2015-10-01,56.99,57.5,55.89,57.48,8497124,SBUX,0.49,0.710331689,-0.710331689,57.0875,56.74040041,0.939625787,73.88038881,-15.89470498,376.9780954,334.6398407,334.6398407,376.9780954,GREEN
2015-10-02,56.99,58.09,56.5406,58.08,9036765,SBUX,1.09,0.717964653,-0.717964653,57.69765,56.67610027,0.772271555,264.5571294,-54.86138461,305.7020807,345.8300216,305.7020807,345.8300216,red
2015-10-05,58.49,59.18,58.07,59.04,8198998,SBUX,0.55,0.717773997,-0.717773997,58.8325,56.81323351,1.202574438,335.8239492,-11.94746014,198.5031522,356.2127129,198.5031522,356.2127129,red
2015-10-06,58.82,59.14,58.22,58.69,5642949,SBUX,-0.13,0.717943452,-0.717943452,58.685,57.10803901,0.991423001,318.1207191,80.22073637,114.0483066,339.3758355,114.0483066,339.3758355,red
2015-10-07,58.62,58.83,57.9,58.78,8138313,SBUX,0.16,0.716245885,-0.716245885,58.5725,57.68285934,0.751819754,236.6632842,165.4218073,72.04971767,292.4182744,72.04971767,292.4182744,red
2015-10-08,58.78,59.71,58.39,59.46,6834836,SBUX,0.68,0.719250054,-0.719250054,59.255,58.01690623,0.571168587,433.5300653,216.3214446,74.77339057,232.9616185,74.77339057,232.9616185,red
2015-10-09,59.47,60.11,59.3,60.07,7969884,SBUX,0.6,0.720838518,-0.720838518,59.8875,58.20210415,0.536634769,628.1351665,223.1020578,104.9895295,179.3243182,104.9895295,179.3243182,red
2015-10-12,60.35,60.89,60.04,60.54,6430301,SBUX,0.19,0.720119213,-0.720119213,60.5025,58.55306943,0.816741621,477.3677541,293.244727,142.1001679,144.474009,142.1001679,144.474009,red
2015-10-13,60.34,60.745,60.0161,60.16,6262774,SBUX,-0.18,0.720345425,-0.720345425,60.270275,58.99787962,0.786388491,323.604781,404.8748735,169.1007978,131.3125158,131.3125158,169.1007978,GREEN
2015-10-14,60,60.17,58.43,58.82,8365604,SBUX,-1.18,0.728355841,-0.728355841,59.06,59.49941975,0.625864165,-140.4201657,429.039167,210.4821075,134.9083998,134.9083998,210.4821075,GREEN
2015-10-15,58.95,59.83,58.08,59.69,9745919,SBUX,0.74,0.730001105,-0.730001105,59.3225,59.7563715,0.611874453,-141.8171642,393.8943717,275.2796962,146.3058658,146.3058658,275.2796962,GREEN
2015-10-16,59.96,60.29,59.455,59.93,12860812,SBUX,-0.03,0.730001105,-0.730001105,59.90125,59.52424767,0.61234868,123.1332234,215.7895259,326.5328531,167.6979464,167.6979464,326.5328531,GREEN
2015-10-19,60.13,61.29,59.8745,60.97,8117213,SBUX,0.84,0.734553831,-0.734553831,60.776125,59.45699844,0.696066915,379.0229152,96.58729587,348.9866927,203.5585297,203.5585297,348.9866927,GREEN
2015-10-20,61.22,61.36,60.56,60.88,6089097,SBUX,-0.34,0.735158075,-0.735158075,60.92,59.6050823,0.836816411,314.2667104,105.4359384,304.5876371,244.5499708,244.5499708,304.5876371,GREEN
2015-10-21,61.07,61.12,60.16,60.53,6063923,SBUX,-0.54,0.736858904,-0.736858904,60.585,59.99542986,0.672090596,175.44365,196.6315973,235.25419,279.3622114,235.25419,279.3622114,red
2015-10-22,60.96,61.7099,60.17,61.49,9182031,SBUX,0.53,0.738539655,-0.738539655,61.214975,60.30361991,0.492065398,370.4203116,235.8433017,191.9814395,287.7706866,191.9814395,287.7706866,red
2015-10-23,62.11,62.8,61.6201,62.61,8205994,SBUX,0.5,0.73980495,-0.73980495,62.410025,60.39741327,0.724382023,555.6768837,215.7100844,193.5314921,270.2651878,193.5314921,270.2651878,red
2015-10-26,62.98,63.84,62.97,63.43,9751716,SBUX,0.45,0.738634941,-0.738634941,63.4175,60.66993385,1.176898971,466.9162297,267.2801602,207.6354286,244.170605,207.6354286,244.170605,red
2015-10-27,63.37,63.41,62.19,62.71,8973243,SBUX,-0.66,0.740207093,-0.740207093,62.755,61.24996423,1.155062742,260.5980979,363.4124014,210.3269806,227.2909007,210.3269806,227.2909007,red
2015-10-28,63.11,63.52,62.42,63.51,9627260,SBUX,0.4,0.740960272,-0.740960272,63.24,61.97247615,0.874075905,290.026035,397.9136775,229.3113738,220.7390767,220.7390767,229.3113738,GREEN
2015-10-29,63.42,63.5,61.713,62.5,14839093,SBUX,-0.92,0.741996883,-0.741996883,62.55325,62.23331744,0.43636451,146.6354646,352.1418176,274.0117163,217.268378,217.268378,274.0117163,GREEN
2015-10-30,63.69,64,62.26,62.57,16822302,SBUX,-1.12,0.750022541,-0.750022541,62.85,62.56887829,0.356099424,157.8894487,331.4365567,315.31237,221.2827099,221.2827099,315.31237,GREEN
2015-11-02,63.01,63.1,62.12,62.24,8547237,SBUX,-0.77,0.7537763,-0.7537763,62.425,62.56366886,0.313603033,-88.43591802,269.8361927,327.5888526,238.8590454,238.8590454,327.5888526,GREEN
2015-11-03,62,62.975,61.65,62.8,8847718,SBUX,0.8,0.758052018,-0.758052018,62.55625,62.65911257,0.327423493,-62.83151699,232.5206114,328.8714206,264.3434869,264.3434869,328.8714206,GREEN
2015-11-04,63.0355,63.0355,61.34,61.96,9085091,SBUX,-1.0755,0.762528352,-0.762528352,62.073875,62.58107505,0.280784888,-361.2730396,125.5351016,309.1930113,285.4252755,285.4252755,309.1930113,GREEN
2015-11-05,62.17,62.46,62.01,62.28,6144979,SBUX,0.11,0.762452866,-0.762452866,62.2575,62.57280003,0.295344481,-213.5134076,62.74622871,283.6355447,299.9073238,283.6355447,299.9073238,red
2015-11-06,62.05,62.24,61.61,61.97,6616305,SBUX,-0.08,0.759865588,-0.759865588,61.9475,62.40649169,0.248483438,-369.4344323,-78.59352741,230.935397,303.002553,230.935397,303.002553,red
2015-11-09,61.75,61.97,60.86,61.34,6838326,SBUX,-0.41,0.760774577,-0.760774577,61.3775,62.35682779,0.436577155,-448.6390461,-123.5668208,174.8723409,296.5468836,174.8723409,296.5468836,red
2015-11-10,61.54,62.32,61.21,62.18,6689040,SBUX,0.64,0.762528621,-0.762528621,61.9725,62.22038519,0.329862002,-150.2963015,-205.5226913,90.38371812,274.676388,90.38371812,274.676388,red
2015-11-11,62.55,62.57,61.81,61.87,4437315,SBUX,-0.68,0.765439205,-0.765439205,62.03,61.93942346,0.325491935,55.65516493,-286.5614762,19.06687181,241.4083723,19.06687181,241.4083723,red
2015-11-12,61.34,61.65,60.75,61.07,6793779,SBUX,-0.27,0.765856565,-0.765856565,61.135,61.95044898,0.408461289,-399.2784612,-241.1397513,-55.7963159,191.0668209,-55.7963159,191.0668209,red
2015-11-13,60.89,61.345,59.61,59.74,8821593,SBUX,-1.15,0.774231323,-0.774231323,60.10875,61.97696598,0.780128395,-478.9508999,-142.2081126,-132.718036,133.7335045,-132.718036,133.7335045,red
2015-11-16,59.5,60.69,59.5,60.68,8096603,SBUX,1.18,0.783535498,-0.783535498,60.3875,61.69631066,0.882331606,-296.6709222,-227.8982288,-168.8586078,70.55689773,-168.8586078,70.55689773,red
2015-11-17,60.95,61.56,60.435,60.55,6695251,SBUX,-0.4,0.783888064,-0.783888064,60.77375,61.16712377,0.74765498,-105.22869,-311.5824525,-159.9751094,2.798586485,-159.9751094,2.798586485,red
2015-11-18,60.66,61.865,60.33,61.8,7215255,SBUX,1.14,0.790747323,-0.790747323,61.44875,60.90724918,0.542562352,199.6086965,-306.6119424,-182.6161492,-54.42047827,-182.6161492,-54.42047827,red
2015-11-19,61.8,61.93,61.39,61.46,5154366,SBUX,-0.34,0.791454252,-0.791454252,61.56,60.86274945,0.638672084,218.3438305,-239.4841916,-225.6049169,-89.60535531,-225.6049169,-89.60535531,red
2015-11-20,61.96,62.15,61.58,61.99,8302476,SBUX,0.03,0.791153312,-0.791153312,61.9275,61.05808297,0.624635269,278.3759018,-93.11989556,-252.6072588,-120.6089533,-252.6072588,-120.6089533,red
2015-11-23,62.14,63.19,62.1,62.64,8493485,SBUX,0.5,0.78988842,-0.78988842,62.6425,61.22538865,0.684904533,413.8128123,10.70134644,-248.232903,-155.6076078,-248.232903,-155.6076078,red
2015-11-24,62.06,62.37,61.2199,61.96,7908223,SBUX,-0.1,0.789874889,-0.789874889,61.877475,61.45942576,0.466747573,179.1329018,99.92619823,-196.5285672,-187.9408248,-196.5285672,-187.9408248,red
2015-11-25,62.05,62.5,62,62.19,4549913,SBUX,0.14,0.788660501,-0.788660501,62.22,61.85378384,0.407653622,179.6702583,204.5550696,-127.4519293,-208.0381842,-208.0381842,-127.4519293,GREEN
2015-11-27,62.19,62.38,61.93,62.18,2447902,SBUX,-0.01,0.78865958,-0.78865958,62.1675,61.8616809,0.304176953,201.0797344,196.0810137,-51.65922014,-204.2016452,-204.2016452,-51.65922014,GREEN
2015-11-30,62.1,62.29,61.201,61.39,9863771,SBUX,-0.71,0.791797882,-0.791797882,61.56775,61.9811206,0.401854196,-205.7316317,190.6107619,33.7455431,-178.6184066,-178.6184066,33.7455431,GREEN
2015-12-01,61.08,61.68,60.51,61.37,10910838,SBUX,0.29,0.789085949,-0.789085949,61.2325,62.04324706,0.41611419,-389.6752781,194.1004194,87.85736663,-136.2986778,-136.2986778,87.85736663,GREEN
2015-12-02,61.63,61.71,61.115,61.22,6587454,SBUX,-0.41,0.789834434,-0.789834434,61.31625,61.88474804,0.46697522,-243.4810322,60.82306904,122.1084984,-79.61727081,-79.61727081,122.1084984,GREEN
2015-12-03,61.37,61.4468,59.15,59.55,12056103,SBUX,-1.82,0.808395932,-0.808395932,59.9242,61.66733203,0.822323357,-423.9529409,-89.34304668,146.1058054,-23.79239166,-23.79239166,146.1058054,GREEN
2015-12-04,59.86,61.87,59.6,61.75,9100588,SBUX,1.89,0.830625616,-0.830625616,61.2425,61.55030469,0.647402853,-95.08907299,-140.7223752,117.6782266,24.84123835,24.84123835,117.6782266,GREEN
2015-12-07,61.75,61.95,61.44,61.89,5967809,SBUX,0.14,0.830517704,-0.830517704,61.7925,61.00826979,0.697616623,224.8312851,-235.1325637,48.67113551,65.26276069,48.67113551,65.26276069,red
2015-12-08,61.69,62.43,61.52,62.16,6664947,SBUX,0.47,0.830458336,-0.830458336,62.0675,61.08634653,0.825087194,237.8302511,-188.4514002,-14.46003472,82.73458266,-14.46003472,82.73458266,red
2015-12-09,61.71,62.539,60.82,61.18,8541573,SBUX,-0.53,0.831940681,-0.831940681,61.42975,61.32173102,0.828281373,26.08267806,-50.69050507,-88.01754439,71.38010028,-88.01754439,71.38010028,red
2015-12-10,61.13,62.14,61.01,61.87,6623896,SBUX,0.74,0.834934029,-0.834934029,61.7225,61.57032068,0.321881403,94.55614396,45.48308033,-121.4954963,42.76672195,-121.4954963,42.76672195,red
2015-12-11,60.86,61.19,59.6,59.82,11489255,SBUX,-1.04,0.840371546,-0.840371546,60.1075,61.52346379,0.770096106,-367.7369032,39.01627957,-97.89383257,-0.828033501,-97.89383257,-0.828033501,red
2015-12-14,60.04,60.14,58.61,59.92,13453719,SBUX,-0.12,0.819974163,-0.819974163,59.6475,61.58980919,1.057347217,-367.3928789,57.5295677,-50.10152827,-41.0505211,-50.10152827,-41.0505211,red
2015-12-15,60.55,60.68,59.97,59.98,7842073,SBUX,-0.57,0.821674859,-0.821674859,60.1525,61.09570613,0.90799863,-207.7549669,-84.22592258,-20.39559232,-59.99829159,-59.99829159,-20.39559232,GREEN
2015-12-16,60.32,60.5,59.51,60.35,9281835,SBUX,0.03,0.82128509,-0.82128509,60.1775,60.61297075,0.791228475,-110.0745903,-178.614908,5.57946102,-56.69937048,-56.69937048,5.57946102,GREEN
2015-12-17,60.66,60.83,59.47,59.515,9079430,SBUX,-1.145,0.829239137,-0.829239137,59.8325,60.4594805,0.233061151,-538.0394792,-188.328261,-24.35566685,-44.5981111,-44.5981111,-24.35566685,GREEN
2015-12-18,59.2,59.5,58.27,58.62,18099462,SBUX,-0.58,0.827486684,-0.827486684,58.7525,60.365487,0.58095826,-555.2849873,-162.2437041,-75.77541391,-27.87225372,-75.77541391,-27.87225372,red
2015-12-21,58.89,59.615,58.66,59.54,7187470,SBUX,0.65,0.828731318,-0.828731318,59.33875,60.18782467,0.605485084,-280.4609689,-287.5089625,-113.2930296,-26.7000581,-113.2930296,-26.7000581,red
2015-12-22,59.94,60.07,59.275,59.99,6501424,SBUX,0.05,0.827659657,-0.827659657,59.83125,59.70938311,0.553767917,44.01370495,-376.7676374,-129.6099211,-43.05851004,-129.6099211,-43.05851004,red
2015-12-23,60.26,60.37,59.96,60.34,4510229,SBUX,0.08,0.826412298,-0.826412298,60.2525,59.58583874,0.574409615,232.1205082,-344.6654146,-182.2429349,-66.47001656,-182.2429349,-66.47001656,red
2015-12-24,60.37,60.51,60.17,60.32,2215418,SBUX,-0.05,0.826317448,-0.826317448,60.33,59.66764249,0.660990852,200.4135168,-215.1057081,-247.0845024,-87.51665141,-247.0845024,-87.51665141,red
2015-12-28,60.02,60.33,59.58,60.19,4437236,SBUX,0.17,0.80386912,-0.80386912,60.0725,59.862595,0.399222878,105.1568012,-66.03030265,-279.6114731,-119.0920792,-279.6114731,-119.0920792,red
2015-12-29,60.46,61.32,60.35,61.13,5477335,SBUX,0.67,0.806446862,-0.806446862,60.9825,60.01839666,0.430188912,448.2232383,22.78430384,-258.1095514,-161.7562203,-258.1095514,-161.7562203,red
2015-12-30,61.22,61.4,60.75,60.82,3973912,SBUX,-0.4,0.800676467,-0.800676467,60.9475,60.03643111,0.419681427,434.1716514,50.24180296,-194.0831352,-201.0413046,-201.0413046,-194.0831352,GREEN
2015-12-31,60.65,60.81,60.02,60.03,4960875,SBUX,-0.62,0.801429472,-0.801429472,60.2225,60.35178741,0.424593924,-60.89932004,182.9022814,-121.7939888,-220.0640535,-220.0640535,-121.7939888,GREEN
2016-01-04,58.77,58.83,57.6,58.26,13521544,SBUX,-0.51,0.800176787,-0.800176787,58.2375,60.55035827,1.115958109,-414.5062889,266.6587381,-64.44872491,-211.4037474,-211.4037474,-64.44872491,GREEN
2016-01-05,58.79,58.79,57.98,58.65,9617778,SBUX,-0.14,0.799605044,-0.799605044,58.5175,60.44107218,1.32080184,-291.2733951,157.4727187,18.00161053,-181.5338279,-181.5338279,18.00161053,GREEN
2016-01-06,57.7,58.53,57.64,58.13,8266322,SBUX,0.43,0.800645303,-0.800645303,58.1075,59.70654812,1.292750943,-247.3868813,-33.18695051,100.8873197,-142.5054602,-142.5054602,100.8873197,GREEN
2016-01-07,56.88,57.91,56.16,56.69,11140877,SBUX,-0.19,0.797324393,-0.797324393,56.8625,59.31019875,1.20526242,-406.1685998,-119.2157654,119.7491194,-89.00310331,-89.00310331,119.7491194,GREEN
2016-01-08,57.41,57.73,56.53,56.63,10427021,SBUX,-0.78,0.800996264,-0.800996264,56.88,58.90929916,0.789757874,-513.9041295,-161.9394707,68.77042941,-25.70629564,-25.70629564,68.77042941,GREEN
2016-01-11,57,58.12,56.78,57.82,10757313,SBUX,0.82,0.805387999,-0.805387999,57.635,58.22703278,0.735338782,-161.023134,-243.3491804,6.108364486,22.7788427,6.108364486,22.7788427,red
2016-01-12,58.39,59.53,58.18,59.46,12375826,SBUX,1.07,0.803561036,-0.803561036,59.1575,57.77802185,0.957122315,288.2553521,-333.5341634,-49.90758057,38.1093716,-49.90758057,38.1093716,red
2016-01-13,59.8,60,57.8001,57.87,11303603,SBUX,-1.93,0.804779108,-0.804779108,58.385025,57.7303479,0.992007126,131.9904026,-276.030487,-114.3881138,27.44236923,-114.3881138,27.44236923,red
2016-01-14,57.51,59.43,56.921,58.98,11444106,SBUX,1.47,0.785101206,-0.785101206,58.57775,58.20606527,0.884414453,84.05216168,-87.93520726,-187.436797,1.65905263,-187.436797,1.65905263,red
2016-01-15,57.07,58.39,56.75,58,15246127,SBUX,0.93,0.76704324,-0.76704324,57.785,58.26571851,0.617819988,-155.6176625,-14.62667065,-216.968027,-37.0233362,-216.968027,-37.0233362,red
2016-01-19,58.67,59.39,58.12,58.55,12288950,SBUX,-0.12,0.76128141,-0.76128141,58.6525,58.36972901,0.496332606,113.9441532,18.26627346,-173.9570871,-87.16115648,-173.9570871,-87.16115648,red
2016-01-20,57.57,57.96,54.94,56.92,22786359,SBUX,-0.65,0.754626565,-0.754626565,56.685,58.17481934,0.818808769,-363.8992145,-39.69503851,-120.8469483,-130.4301133,-130.4301133,-120.8469483,GREEN
2016-01-21,57.84,59.38,57.67,59.03,20888519,SBUX,1.19,0.7636235,-0.7636235,58.7775,58.33404623,0.879468383,100.8458707,11.51802538,-74.47587437,-144.9391046,-144.9391046,-74.47587437,GREEN
2016-01-22,57.55,59.4,57.41,59.17,32820193,SBUX,1.62,0.778357307,-0.778357307,58.7875,57.78436415,0.912597598,219.8418782,-113.6210546,-62.88226242,-136.9083858,-136.9083858,-62.88226242,GREEN
2016-01-25,59.36,59.38,57.61,57.71,13554262,SBUX,-1.65,0.793897598,-0.793897598,58.1025,58.11540943,0.892768867,-2.891999055,-42.13207948,-38.08216648,-116.0975487,-116.0975487,-38.08216648,GREEN
2016-01-26,57.92,58.865,57.8,58.61,8898100,SBUX,0.69,0.792967206,-0.792967206,58.47125,58.33943962,0.873320889,30.18601279,45.1925731,-63.26179584,-98.35911992,-98.35911992,-63.26179584,GREEN
2016-01-27,58.87,58.96,57.255,57.63,12491252,SBUX,-1.24,0.796068803,-0.796068803,57.86875,58.26045975,0.408797207,-191.6401295,29.16438238,-56.21855705,-78.26680211,-78.26680211,-56.21855705,GREEN
2016-01-28,58.29,59.42,58,59.285,11832368,SBUX,0.995,0.80119342,-0.80119342,58.9975,58.33072317,0.467070826,285.5142294,29.50492585,-22.414847,-73.26513335,-73.26513335,-22.414847,GREEN
2016-01-29,59.78,60.88,59.64,60.77,13224438,SBUX,0.99,0.806998142,-0.806998142,60.515,58.17673211,1.053759416,443.7953967,-44.21009261,-5.221770543,-67.58294125,-67.58294125,-5.221770543,GREEN
2016-02-01,60.66,61.785,60.27,61.4,9529094,SBUX,0.74,0.800171348,-0.800171348,61.21375,58.45032141,1.405466615,393.2400191,65.69801474,6.353794921,-52.52690984,-52.52690984,6.353794921,GREEN
2016-02-02,60.66,60.9,60.18,60.695,9407352,SBUX,0.035,0.793968272,-0.793968272,60.6175,59.1385476,1.373219017,215.3993467,191.7304754,-10.50083426,-36.75853007,-36.75853007,-10.50083426,GREEN
2016-02-03,60.88,61.13,58.5,59.53,12254460,SBUX,-1.35,0.795070839,-0.795070839,59.6725,59.83028174,0.869688163,-36.2846692,258.9003233,14.89878207,-22.38775507,-22.38775507,14.89878207,GREEN
2016-02-04,59.41,59.4487,57.99,58.29,13944926,SBUX,-1.12,0.802781735,-0.802781735,58.504675,60.09268782,1.049783153,-302.5411143,244.3999978,73.84267985,-18.42544813,-18.42544813,73.84267985,GREEN
2016-02-05,58.1,58.2,54.25,54.49,24529008,SBUX,-3.61,0.879626568,-0.879626568,55.3575,59.95262522,2.316010819,-396.8137955,150.8384421,135.528561,-7.317371398,-7.317371398,135.528561,GREEN
2016-02-08,53.09,54.47,52.63,54.14,21457492,SBUX,1.05,0.885173334,-0.885173334,53.845,59.46997514,2.887378959,-389.6250007,-0.288076703,171.8190399,19.73597902,19.73597902,171.8190399,GREEN
2016-02-09,53.19,55.2886,53.17,54.42,11605059,SBUX,1.23,0.894191136,-0.894191136,54.32465,58.0991501,2.600160439,-290.3282458,-132.4633163,164.8255073,58.33350634,58.33350634,164.8255073,GREEN
2016-02-10,55.28,56.35,55.01,55.14,11663942,SBUX,-0.14,0.893491031,-0.893491031,55.41,56.68110006,1.814956877,-140.0694507,-218.1838778,109.787646,96.16201754,96.16201754,109.787646,GREEN
2016-02-11,53.89,55.39,53.55,54.92,12106062,SBUX,1.03,0.899022666,-0.899022666,54.695,55.89561671,0.671723743,-357.4733577,-242.2320004,29.03732522,119.0498475,29.03732522,119.0498475,red
2016-02-12,55.56,56.04,55.04,55.86,8680205,SBUX,0.3,0.899124986,-0.899124986,55.7,55.73374447,0.763377216,-8.840838366,-208.1778172,-53.36974244,115.962447,-53.36974244,115.962447,red
2016-02-16,56.79,56.85,55.98,56.41,11594766,SBUX,-0.38,0.897456122,-0.897456122,56.4125,55.38749632,0.825641197,248.2927664,-257.9429974,-116.3238284,86.98740638,-116.3238284,86.98740638,red
2016-02-17,56.7,57.66,56.16,57.63,11955188,SBUX,0.93,0.896783313,-0.896783313,57.27,55.49166421,0.983825442,361.5144952,-174.9089444,-146.9418247,40.20169011,-146.9418247,40.20169011,red
2016-02-18,57.57,57.57,56.67,56.96,8493953,SBUX,-0.61,0.894064914,-0.894064914,57.04,55.79860947,1.049752352,236.5111208,-33.84170746,-183.9422156,-11.97348274,-183.9422156,-11.97348274,red
2016-02-19,56.92,57.86,56.52,57.67,9033620,SBUX,0.75,0.868544679,-0.868544679,57.43,56.28907298,0.712601747,320.2144879,97.94369343,-180.9311252,-56.96293006,-180.9311252,-56.96293006,red
2016-02-22,58.63,58.95,58.17,58.87,8390689,SBUX,0.24,0.868744022,-0.868744022,58.715,56.53938199,0.843840921,515.6464821,144.1328359,-131.9013193,-99.28935857,-131.9013193,-99.28935857,red
2016-02-23,58.45,58.9,58,58.46,7064095,SBUX,0.01,0.867651545,-0.867651545,58.455,56.83625466,0.751669808,430.7064949,202.8267199,-55.28631504,-126.5032808,-126.5032808,-55.28631504,GREEN
2016-02-24,57.21,58.35,56.28,58.11,10780882,SBUX,0.9,0.870954329,-0.870954329,57.7125,57.46250311,0.700634534,71.36299513,307.099974,11.18673527,-128.3026269,-128.3026269,11.18673527,GREEN
2016-02-25,58.46,58.75,58,58.75,6262127,SBUX,0.29,0.864526776,-0.864526776,58.5625,57.7933354,0.567689946,270.9805242,348.3021476,75.06673015,-103.9638563,-103.9638563,75.06673015,GREEN
2016-02-26,59,59.21,57.92,58.34,7473374,SBUX,-0.66,0.865263558,-0.865263558,58.4525,57.76639027,0.387932823,353.7260528,255.9890968,152.4111448,-65.58032578,-65.58032578,152.4111448,GREEN
2016-02-29,58.25,59.15,58.1,58.21,7645081,SBUX,-0.04,0.865182939,-0.865182939,58.4175,58.03176018,0.343929499,224.3133096,260.9862393,217.7081457,-18.6979738,-18.6979738,217.7081457,GREEN
2016-03-01,58.77,60.2,58.5,60.04,9183562,SBUX,1.27,0.874531916,-0.874531916,59.695,58.17200679,0.713797941,426.7295062,291.8995104,230.4684627,38.33839905,38.33839905,230.4684627,GREEN
2016-03-02,59.83,60,58.83,59.56,8856392,SBUX,-0.27,0.872232411,-0.872232411,59.4875,58.25383786,0.616746504,400.0548474,269.3707768,240.6410549,98.1283146,98.1283146,240.6410549,GREEN
2016-03-03,59.12,59.2,58.2,59.04,8262455,SBUX,-0.08,0.870078596,-0.870078596,58.87,58.73422524,0.586396304,46.3081915,321.8236866,257.7272067,142.2416973,142.2416973,257.7272067,GREEN
2016-03-04,59.14,59.19,58.23,58.7,8344773,SBUX,-0.44,0.870876002,-0.870876002,58.705,58.98531683,0.538002672,-104.2064808,347.9007402,261.6083968,175.0414832,175.0414832,261.6083968,GREEN
2016-03-07,58.44,58.67,57.31,58,9204624,SBUX,-0.44,0.871754392,-0.871754392,57.995,58.94687788,0.674977777,-282.0471771,247.3698906,281.6801601,202.603391,202.603391,281.6801601,GREEN
2016-03-08,57.58,58.23,57.26,57.6,8127426,SBUX,0.02,0.863806922,-0.863806922,57.6725,58.86625192,0.721679032,-330.8262731,130.1777668,303.7536868,222.2717263,222.2717263,303.7536868,GREEN
2016-03-09,57.78,57.97,56.79,57.07,9734589,SBUX,-0.71,0.863240883,-0.863240883,57.225,58.57583461,0.692481047,-390.1434188,-7.23054783,284.9590881,242.0745375,242.0745375,284.9590881,GREEN
2016-03-10,57.51,57.86,56.92,57.52,7023785,SBUX,0.01,0.863248049,-0.863248049,57.455,58.27472308,0.574979347,-285.1313113,-115.0957896,233.3653143,262.6342539,233.3653143,262.6342539,red
2016-03-11,58.1,58.1,56.57,57.59,15497560,SBUX,-0.51,0.860102264,-0.860102264,57.4625,57.92481538,0.289230661,-319.6862902,-206.7783327,153.1666936,270.0758653,153.1666936,270.0758653,red
2016-03-14,57.58,58.78,57.5,58.65,9053250,SBUX,1.07,0.866709018,-0.866709018,58.395,57.76821026,0.449727001,278.7423228,-232.8959922,63.74586587,257.839015,63.74586587,257.839015,red
2016-03-15,58.32,59.1566,58.17,59.08,7428469,SBUX,0.76,0.868662581,-0.868662581,58.87165,57.66630684,0.712834874,338.182995,-261.8260916,-26.42886697,222.9482412,-26.42886697,222.9482412,red
2016-03-16,58.65,59.82,58.65,59.67,8069427,SBUX,1.02,0.873162129,-0.873162129,59.4525,57.90920456,0.876892465,351.9919497,-81.63662011,-95.25124206,169.8807828,-95.25124206,169.8807828,red
2016-03-17,59.47,59.98,59.37,59.55,7734658,SBUX,0.08,0.871696326,-0.871696326,59.6125,58.23001971,0.871134695,317.397597,58.3032516,-150.7761919,104.4442328,-150.7761919,104.4442328,red
2016-03-18,59.91,60.45,59.4295,59.7,14313578,SBUX,-0.21,0.870661642,-0.870661642,59.819875,58.63751314,0.585107741,404.1518444,156.1994843,-127.729668,37.87907454,-127.729668,37.87907454,red
